id field ra dec z lmass uv vj 
19145.0 GOODS-S 53.03531647 -27.82265854 1.3576 9.73 0.5947116546764588 3.019246191499412
19148.0 GOODS-S 53.16498184 -27.8193264 0.9673 11.07 0.43221561626874205 -0.6793790587007676
19152.0 GOODS-S 53.03416443 -27.82273865 1.7641 9.42 0.550202308000427 -0.00902186558410667
19174.0 GOODS-S 53.0459137 -27.82216072 2.0451 10.31 0.6537883903597325 0.41520278075511863
19183.0 GOODS-S 53.22169495 -27.82237053 1.3518 9.61 0.9674433002949056 0.46590288396824336
19186.0 GOODS-S 53.12075043 -27.81898308 1.1071 11.25 2.2188844629755438 0.1206484239053582
19192.0 GOODS-S 53.22394943 -27.82255745 1.3979 9.73 0.9608114765063956 0.860584933893358
19211.0 GOODS-S 53.07777405 -27.8223381 1.3785 9.97 0.9343837403328227 0.2886156648247536
19212.0 GOODS-S 53.19395065 -27.82235146 2.0614 9.92 0.7798472844258929 -0.08638971263864413
19233.0 GOODS-S 53.11355209 -27.82201576 2.0617 9.89 0.7050220235937826 -0.1540956493750997
19246.0 GOODS-S 53.04669952 -27.82202721 1.8201 9.52 0.8066510095037573 0.15631432989155875
19247.0 GOODS-S 53.02004242 -27.82197762 1.5817 9.43 0.8984045339056462 0.8911721931241258
19256.0 GOODS-S 53.21657562 -27.82159615 1.2711 10.21 0.6547363196570002 -0.20975549468860713
19297.0 GOODS-S 53.23756027 -27.8218708 1.6419 10.76 1.0900535947415146 0.27065924797368646
19307.0 GOODS-S 53.14207458 -27.81990433 1.8599 10.29 0.6402535164595977 1.080303300154509
19327.0 GOODS-S 53.23332977 -27.82106209 1.3926 9.59 1.7849136464961677 0.6573379620989348
19348.0 GOODS-S 53.14882278 -27.82111549 2.5737 11.23 0.8551064888839331 0.4718003107175795
19362.0 GOODS-S 53.10141754 -27.82164764 2.3111 9.83 0.5922997516992253 1.2807149564791886
19364.0 GOODS-S 53.17938614 -27.82164383 1.6222 9.56 0.1723091135197366 -1.8951192030948374
19369.0 GOODS-S 53.12150192 -27.8213768 1.8626 10.51 2.163636407312115 0.46776207797650177
19370.0 GOODS-S 53.07721329 -27.82050323 1.2431 9.89 0.06447574158278407 -0.2278312140668029
19394.0 GOODS-S 53.19319916 -27.82020378 0.678 10.32 0.14317313120950875 0.15147132248173137
19415.0 GOODS-S 53.10023117 -27.81983948 0.5888 10.11 0.6222143078662745 0.005924451242178031
19434.0 GOODS-S 53.2307663 -27.82138824 1.7723 9.57 1.1718563325192424 0.34427133549490585
19437.0 GOODS-S 53.03049469 -27.82094574 2.274 10.52 0.27975721028808864 0.24722968395629238
19447.0 GOODS-S 53.02817917 -27.8205471 1.2678 10.56 0.6433687503950613 0.05811940547047317
19456.0 GOODS-S 53.22691727 -27.82123375 2.5751 10.09 0.37649822011589895 -0.15684839795101674
19460.0 GOODS-S 53.23316193 -27.82008934 0.8344 10.49 0.31927717566576813 0.40070226648440177
19479.0 GOODS-S 53.04735565 -27.82110786 2.3801 9.84 0.3297066406745475 -0.40390928141946286
19482.0 GOODS-S 53.18447113 -27.82030678 2.2571 10.64 1.946357862839307 1.4304669519201594
19484.0 GOODS-S 53.03558731 -27.81969833 1.3769 10.82 0.25847350504933886 1.0180601637033775
19485.0 GOODS-S 53.07185745 -27.82069969 2.0472 10.05 0.5899024289786645 0.19288076966780504
19506.0 GOODS-S 53.17934036 -27.82077789 2.3757 9.64 0.7489487647577137 -0.26275240897186836
19532.0 GOODS-S 53.16490555 -27.82021523 1.5319 9.46 0.7819222649993236 0.9139303204147731
19535.0 GOODS-S 53.18304062 -27.820467 2.2625 9.73 0.2957796826440323 0.1631811413233036
19545.0 GOODS-S 53.0588913 -27.81950569 2.1477 10.53 0.4908892923592153 0.07724145431214614
19557.0 GOODS-S 53.03723907 -27.82081032 1.496 9.81 0.49328651573251325 1.0727160619192078
19581.0 GOODS-S 53.11779022 -27.81894112 1.0488 9.49 1.066434830441488 0.8239023053005902
19590.0 GOODS-S 53.07837677 -27.81946182 0.7419 9.56 0.8021982004144741 -0.12155036638913988
19604.0 GOODS-S 53.14216995 -27.82026482 1.8572 9.72 0.597521499724246 0.5386549957817576
19652.0 GOODS-S 53.08974075 -27.81829071 0.7392 9.44 0.7191683183833255 0.33592530145519933
19657.0 GOODS-S 53.18341064 -27.82023621 2.0506 9.5 0.5100406689575095 0.651138804335478
19671.0 GOODS-S 53.17342758 -27.82027817 2.3856 9.54 1.1060633191190807 0.5056690676951594
19674.0 GOODS-S 53.0229187 -27.82012558 1.7089 10.12 0.30790825137326 -0.15910120557395252
19699.0 GOODS-S 53.04883575 -27.8197937 2.5731 9.85 0.8030962586901814 0.7146266446195386
19703.0 GOODS-S 53.09280777 -27.82015038 2.3208 9.88 0.36710570047500346 0.3222492516974631
19711.0 GOODS-S 53.18475342 -27.81985092 1.8953 10.56 0.6996962860478939 0.8105262950320655
19715.0 GOODS-S 53.16170502 -27.81925392 0.6662 9.46 0.457994645818629 0.09709260278576741
19730.0 GOODS-S 53.18486023 -27.81973457 1.9455 10.72 0.573793605830991 0.4625632165305255
19763.0 GOODS-S 53.07917404 -27.81979752 2.0522 9.59 0.664951118367086 0.4869005980423821
19765.0 GOODS-S 53.22595215 -27.81771278 1.0069 10.72 0.5974461465006131 0.3508584294159146
19787.0 GOODS-S 53.02780914 -27.81947136 2.5283 9.72 0.972870372986248 0.7791725540316562
19796.0 GOODS-S 53.12002563 -27.81966591 1.4871 9.45 0.8406570159177986 0.014780553725172766
19797.0 GOODS-S 53.14879608 -27.81932068 2.4131 9.88 0.82560778677348 0.9805131500629162
19801.0 GOODS-S 53.23255157 -27.8187027 1.0803 9.91 0.22431924192104225 0.7540082613721377
19826.0 GOODS-S 53.22614288 -27.81731224 0.9545 10.79 0.5068145515334083 -0.49990201452235267
19836.0 GOODS-S 53.07018661 -27.81884575 1.9937 10.76 0.4828103167000394 -0.11111116457519946
19852.0 GOODS-S 53.01979828 -27.81926346 2.0174 10.19 0.4907053186823094 0.32511805887946027
19853.0 GOODS-S 53.18114853 -27.81832123 2.5364 9.96 0.995287351796137 0.37195925499628224
19865.0 GOODS-S 53.08116913 -27.81858826 1.2418 9.52 0.5029839808916572 1.1337988844804197
19867.0 GOODS-S 53.14905167 -27.81923103 2.4352 10.39 0.6373459569104266 0.520278819727383
19872.0 GOODS-S 53.16585159 -27.81904221 1.0848 9.53 0.7977584789362335 -1.551368750618908
19878.0 GOODS-S 53.09287262 -27.81923103 2.2569 10.33 0.9682118445831511 1.5990629665442757
19879.0 GOODS-S 53.02064514 -27.81875229 0.9133 9.43 0.7087123788978723 0.66139334295118
19889.0 GOODS-S 53.0605011 -27.81870079 2.0252 9.81 0.9120858521135388 0.4834994431216154
19892.0 GOODS-S 53.08927536 -27.81718254 0.7533 9.63 0.7280585280535992 -0.3071002009198047
19913.0 GOODS-S 53.07201767 -27.81893349 1.9759 10.65 0.27398678904864093 -0.5959537616161761
19938.0 GOODS-S 53.10216141 -27.81890678 1.5985 9.47 1.0321411452907612 1.7230607117151684
19942.0 GOODS-S 53.18938828 -27.81887436 1.4557 9.42 0.45499797916470386 0.22447193961995168
19985.0 GOODS-S 53.21848297 -27.81866074 1.4204 9.89 0.9980295743496824 1.2167822266483506
19998.0 GOODS-S 53.04436111 -27.81852913 1.692 9.49 0.6525638312836848 0.09013382103532246
20004.0 GOODS-S 53.06049347 -27.81846046 1.8654 9.89 0.9478976342273964 0.45018608846131625
20034.0 GOODS-S 53.21511078 -27.81819344 1.8287 9.86 0.7317343895358488 0.042369065165454266
20066.0 GOODS-S 53.10743332 -27.81711769 0.7287 9.46 0.8678402448867973 0.8089118107537441
20079.0 GOODS-S 53.14722061 -27.81794739 2.2686 9.55 0.44424732082010226 1.6162500820138828
20129.0 GOODS-S 53.04792404 -27.81756401 1.3427 9.5 0.8498527995252214 -0.08494226195755242
20137.0 GOODS-S 53.18103027 -27.81716347 1.6975 10.71 1.4966215675237402 1.2223273347036447
20149.0 GOODS-S 53.09272385 -27.81701851 1.1032 9.56 0.39948313674106223 0.003946906449890471
20164.0 GOODS-S 53.13718033 -27.81566048 0.8387 10.08 0.5762858403518452 -0.05394273381888749
20178.0 GOODS-S 53.13634109 -27.81653214 0.682 9.7 0.7787936553833006 -4.531632903611024
20183.0 GOODS-S 53.01696014 -27.81743622 1.6558 10.17 0.42968922527544223 -1.5688762884106289
20198.0 GOODS-S 53.0667572 -27.81659126 1.9016 10.7 0.5758540608748266 -0.5127271005814251
20199.0 GOODS-S 53.16775131 -27.81669426 1.1357 9.6 0.9122663530442022 0.12947454829446645
20219.0 GOODS-S 53.22456741 -27.8170948 2.5161 10.34 0.49574355369824197 -0.45903128757134803
20225.0 GOODS-S 53.2244606 -27.81721878 2.0478 10.42 0.8338880626872964 -0.9812876000966942
20237.0 GOODS-S 53.10254669 -27.81430435 0.5038 9.93 0.8982963524612264 0.3807180603363957
20241.0 GOODS-S 53.04489136 -27.81646729 1.375 10.24 0.270104482636972 0.07979977592321555
20252.0 GOODS-S 53.20664978 -27.81662178 0.9851 9.71 0.7843347349531744 0.7652064713852869
20254.0 GOODS-S 53.16316986 -27.81240463 0.4563 10.94 0.5151320673853269 0.36194594553430276
20256.0 GOODS-S 53.19094086 -27.81677437 1.5697 10.25 0.5197589804456735 0.13890077902547981
20259.0 GOODS-S 53.09552002 -27.81592751 1.289 10.01 0.7267481160947677 -0.22386406850187623
20263.0 GOODS-S 53.08026123 -27.81559944 0.6447 9.74 0.18506848489845695 0.6300529585409177
20266.0 GOODS-S 53.13838196 -27.8163147 2.5477 10.33 1.453158282980262 1.924110398424437
20276.0 GOODS-S 53.2054863 -27.81664085 1.6426 9.87 0.8799263658838308 0.6483304038958188
20277.0 GOODS-S 53.22425842 -27.81712532 2.2697 10.12 0.9898835845339388 0.09171653858143267
20284.0 GOODS-S 53.02267456 -27.81661415 1.2181 10.6 0.8574107901552546 0.6263901441215876
20297.0 GOODS-S 53.10848618 -27.81560326 0.9944 9.56 0.7665704107399657 0.6192442609204716
20313.0 GOODS-S 53.22494125 -27.8169651 1.7349 9.7 0.3355758895922087 -1.7131253041528698
20331.0 GOODS-S 53.08428574 -27.81403351 0.7273 10.87 0.24561195849718717 -0.35858729731152256
20348.0 GOODS-S 53.19358444 -27.81677818 1.5851 9.96 0.6765900731253587 0.82615161687681
20382.0 GOODS-S 53.08133316 -27.81556702 1.9575 10.07 1.0955236161756812 1.3858012571799265
20400.0 GOODS-S 53.04450989 -27.81650734 1.425 10.38 0.5359658528933807 0.37007667509222764
20403.0 GOODS-S 53.13138199 -27.81492996 1.9577 10.8 0.4770201407123533 0.50151845682767
20404.0 GOODS-S 53.16444778 -27.81534004 1.0964 10.31 0.7596735595162667 1.1345249634047219
20410.0 GOODS-S 53.09145737 -27.81544495 2.0929 10.12 0.714949448463026 -0.16257056526780628
20422.0 GOODS-S 53.20337296 -27.81600952 2.1403 9.87 0.4599746762018403 1.3178550266760771
20425.0 GOODS-S 53.01778793 -27.81634331 0.6758 9.44 0.4426939664484617 0.29287778732184927
20440.0 GOODS-S 53.23244858 -27.81633377 2.3368 9.63 0.6450757727166107 0.4986757304552074
20463.0 GOODS-S 53.1883812 -27.8161068 1.4271 9.76 0.856467362512173 0.040064988924248715
20496.0 GOODS-S 53.10453415 -27.81460571 0.6927 11.19 0.8728879419808753 0.25951326805010233
20515.0 GOODS-S 53.19119644 -27.81541252 1.5146 10.15 0.15476516839135698 -0.20657871311632425
20524.0 GOODS-S 53.01623154 -27.8156414 0.533 9.58 0.3877787986667963 0.490597162616162
20541.0 GOODS-S 53.04566574 -27.81556892 1.4111 10.44 0.7756400802724338 0.5620916186746998
20604.0 GOODS-S 53.13711166 -27.8150959 1.3826 9.59 0.48676102037350505 0.48003957300706324
20644.0 GOODS-S 53.14728928 -27.81515312 2.2942 9.44 0.7223228409373263 0.11040978690370658
20651.0 GOODS-S 53.14988327 -27.81399536 1.3055 10.21 2.313569254878553 1.1694920921541188
20655.0 GOODS-S 53.13154602 -27.81493568 1.7424 10.0 0.9370745681081477 0.5417565554372856
20659.0 GOODS-S 53.14485168 -27.8151226 2.3159 9.71 0.5558934948648644 1.28298082929091
20671.0 GOODS-S 53.1564064 -27.81080627 0.6741 9.83 1.5476076523221136 -0.1199769315256894
20677.0 GOODS-S 53.044487 -27.81382179 0.9476 9.73 0.5664134926732094 0.10685170758091679
20701.0 GOODS-S 53.14399719 -27.81498528 2.426 9.49 1.529401263124797 0.7575768570224526
20711.0 GOODS-S 53.10501862 -27.8150444 2.2151 9.65 0.8561427070939204 -0.18010732242354632
20722.0 GOODS-S 53.17633438 -27.81475067 2.3599 9.44 0.6560704132146697 0.02736165550826041
20772.0 GOODS-S 53.04148865 -27.81424332 2.5779 9.46 -0.2555099311096879 3.2952474476440328
20778.0 GOODS-S 53.13237381 -27.81423378 0.7482 10.09 1.1905580655759476 0.8315109517121773
20781.0 GOODS-S 53.05228424 -27.8140564 2.5004 9.83 0.6697320322822478 1.2232527996302935
20786.0 GOODS-S 53.2166748 -27.81433678 1.7951 10.61 0.892996204520679 1.0238856525117694
20808.0 GOODS-S 53.18198013 -27.81412125 2.5014 10.28 0.6935036410774166 0.7600125295480143
20809.0 GOODS-S 53.21200562 -27.81421852 2.0631 9.81 0.705782385618219 0.9764939061668145
20811.0 GOODS-S 53.13038635 -27.81450844 1.9222 9.65 1.1674574281857355 -0.8793090775762363
20849.0 GOODS-S 53.08613205 -27.81359291 1.7075 9.71 0.8336665835435462 0.4716700860550898
20883.0 GOODS-S 53.15915298 -27.8137455 1.6231 9.88 1.260526741507396 1.5557008322130164
20890.0 GOODS-S 53.11175919 -27.81407356 2.5831 10.34 0.6851709231160509 0.7833881534443443
20898.0 GOODS-S 53.13430405 -27.81262207 0.5166 9.7 0.6300263840790985 0.2511098872866023
20900.0 GOODS-S 53.18687439 -27.81394768 1.3743 9.66 0.6531788252495608 0.25204937728660565
20915.0 GOODS-S 53.13599777 -27.81354523 1.3394 9.8 0.3126319456130434 0.3832039844883977
20948.0 GOODS-S 53.14214325 -27.81376457 2.2993 9.86 0.5253413740779483 0.40750987354969415
20960.0 GOODS-S 53.20055008 -27.81248283 0.6767 10.51 0.17450842748125167 0.8966567183713323
21034.0 GOODS-S 53.02482224 -27.8127327 0.6126 9.48 0.14019211250884323 -1.550589781591223
21119.0 GOODS-S 53.23303986 -27.81269264 1.2925 9.49 0.3147393370384134 0.7452513666081512
21132.0 GOODS-S 53.0838623 -27.81238174 2.5786 9.76 0.7228194881443551 -3.098808078610142
21136.0 GOODS-S 53.09285355 -27.81250954 1.5159 9.93 1.0630859171684524 0.9411541122650396
21141.0 GOODS-S 53.16816711 -27.81292915 0.9494 9.42 0.4753846536912747 0.29681716603959973
21149.0 GOODS-S 53.10178757 -27.81225967 2.0377 10.35 0.7338164172306717 0.2170787284344448
21150.0 GOODS-S 53.06099319 -27.81279373 1.922 9.48 0.4698881950142306 -0.0390399964055746
21199.0 GOODS-S 53.18740082 -27.81223869 1.7592 9.8 0.6704156125246066 -0.11138501252422993
21202.0 GOODS-S 53.04510117 -27.81255531 1.5766 9.63 0.6807994420121233 -0.8567757376219064
21205.0 GOODS-S 53.17931747 -27.81252289 1.7608 10.55 0.7977035085132379 -0.530279247549476
21217.0 GOODS-S 53.06934357 -27.81211472 1.8102 9.71 0.6791458051088475 0.37816249488102166
21241.0 GOODS-S 53.21931076 -27.81165886 0.9808 9.77 0.6947016489340313 0.38292235407780906
21319.0 GOODS-S 53.16940689 -27.81032562 2.5246 9.79 0.09547804517033162 -0.7322914400579751
21366.0 GOODS-S 53.06233978 -27.8113308 1.8032 10.24 0.5960271002810466 -0.8178682110996978
21392.0 GOODS-S 53.03091431 -27.81163216 2.2683 9.63 0.386328744445491 -0.21735009209091583
21432.0 GOODS-S 53.05149841 -27.80989265 0.564 9.53 0.6722385456297814 0.2993468625495109
21445.0 GOODS-S 53.15165329 -27.81087112 2.3688 9.74 0.8505360828352372 0.48490473359984265
21502.0 GOODS-S 53.1322937 -27.8109169 0.9796 9.7 0.852463599586079 0.40238534621847816
21503.0 GOODS-S 53.1207962 -27.8105278 2.515 9.92 0.548794271525399 -0.49510449129674994
21506.0 GOODS-S 53.03580475 -27.81091118 2.2529 9.93 0.4685946899729694 -1.0610365632237169
21508.0 GOODS-S 53.23061752 -27.8100605 2.2654 9.53 0.471604268803251 0.019815395124136388
21519.0 GOODS-S 53.11486816 -27.81022644 2.5954 9.62 0.8991573839003525 -0.2133593789458399
21525.0 GOODS-S 53.08245468 -27.81089401 1.3601 9.87 1.6847515071053683 0.8734656085979089
21540.0 GOODS-S 53.0772438 -27.80948067 1.41 10.11 0.49966338194461307 0.6764988657587916
21555.0 GOODS-S 53.23005676 -27.81011581 1.9725 9.56 0.10692653227981636 0.09068033257255478
21563.0 GOODS-S 53.06794739 -27.81044769 0.8825 9.58 0.8467280649872153 0.5652594140003704
21596.0 GOODS-S 53.08641815 -27.81027985 2.4315 10.58 1.298346169288084 0.43745194428690615
21612.0 GOODS-S 53.10785675 -27.80992126 2.3033 9.44 0.606330203231167 0.30829583751826145
21615.0 GOODS-S 53.18582153 -27.80996323 2.5738 10.54 0.8562615182482458 0.5558336978414714
21671.0 GOODS-S 53.09351349 -27.80970764 2.5657 9.69 0.09389298036163632 -0.31852746509513985
21690.0 GOODS-S 53.15103149 -27.80945015 1.0563 9.62 0.6543899995233113 -0.06509013581947645
21707.0 GOODS-S 53.0232048 -27.8093586 1.4665 9.61 0.8228737976065617 0.2693030203650924
21719.0 GOODS-S 53.1111412 -27.80966377 0.9355 9.82 0.7543831789211219 0.6019904997053992
21740.0 GOODS-S 53.14508438 -27.80984688 1.2004 10.0 0.6936141005128628 0.3372896046214701
21749.0 GOODS-S 53.13825607 -27.80932426 2.2792 9.83 0.5216497296687155 -0.3293528224836555
21776.0 GOODS-S 53.12672424 -27.80885315 1.3152 9.62 0.9238271205874735 0.5172242633924307
21787.0 GOODS-S 53.03904343 -27.80948639 1.2687 9.93 1.2557948928813154 0.27473087671763796
21797.0 GOODS-S 53.1549263 -27.80939293 1.7927 10.17 0.7835744792720147 0.32128385002539994
21812.0 GOODS-S 53.09354782 -27.80928421 2.469 10.1 0.7890917663719381 0.5481108693768709
21818.0 GOODS-S 53.07904053 -27.80948639 1.9689 9.42 0.6678064368450449 0.29146842808813794
21822.0 GOODS-S 53.08531952 -27.80809784 1.1114 10.34 1.0953458839481918 1.27534900618413
21829.0 GOODS-S 53.15714264 -27.80880547 2.0922 9.51 0.7424338177182933 1.5224429733978488
21832.0 GOODS-S 53.04788971 -27.80434036 0.5493 11.05 0.520100130799309 -0.2508318263198912
21857.0 GOODS-S 53.08305359 -27.80865669 0.6614 10.33 0.43545012541988126 0.24470537555415883
21865.0 GOODS-S 53.09278488 -27.80909729 2.2699 10.15 0.7121234778795195 0.3828675526912163
21868.0 GOODS-S 53.22671127 -27.80855179 1.9709 9.84 0.350046463816725 0.4075022215268753
21880.0 GOODS-S 53.12879944 -27.80894852 1.8528 9.87 0.13941639210331042 0.11541484252961025
21893.0 GOODS-S 53.10113144 -27.8085556 2.3875 11.01 1.1048387084460152 0.7006923732210347
21909.0 GOODS-S 53.1377182 -27.80855179 1.407 9.43 0.7038326404419161 0.46872878907284365
21921.0 GOODS-S 53.08773041 -27.80834961 2.4174 9.52 0.6354558573838776 -0.6795416345529415
21934.0 GOODS-S 53.06358337 -27.80826569 2.5699 9.85 2.2495146367208028 1.193580912593807
21949.0 GOODS-S 53.10593414 -27.80839729 2.071 9.96 0.46428356786738023 -0.4207908493228593
21978.0 GOODS-S 53.18514252 -27.80527496 0.43 10.25 0.6650365015735469 0.23998101766903512
21986.0 GOODS-S 53.13375854 -27.8079052 2.1695 9.43 0.5671001123691015 0.38480864786574254
22003.0 GOODS-S 53.09993362 -27.80843925 1.9794 10.32 0.1008048034517807 -0.7695356354717896
22009.0 GOODS-S 53.03512955 -27.80798912 2.1238 9.43 0.6375275727944478 -1.561021018357198
22027.0 GOODS-S 53.17365646 -27.80823517 1.978 9.96 0.7102034560718238 2.01934567545808
22036.0 GOODS-S 53.23341751 -27.80759239 2.1332 9.72 0.7199035944177217 0.5335882804432323
22043.0 GOODS-S 53.10601807 -27.80794334 2.0661 9.97 0.7667252619237404 0.912559535948058
22068.0 GOODS-S 53.03486252 -27.80760193 1.7149 9.62 0.8150033719284628 0.6107128223184545
22078.0 GOODS-S 53.15998459 -27.80805016 1.3747 9.44 0.7598670585922889 0.5021127492698428
22079.0 GOODS-S 53.1200943 -27.80827141 2.1714 11.15 0.24266327926124207 0.4882485119514184
22094.0 GOODS-S 53.07819366 -27.80809212 1.7974 9.63 0.778188176982219 0.3696627766633007
22148.0 GOODS-S 53.01817703 -27.80667114 2.4038 10.47 0.7917064228811721 0.38804395046844686
22154.0 GOODS-S 53.17396545 -27.8069191 2.102 10.38 0.8836409655273458 0.7828260670501659
22171.0 GOODS-S 53.11865234 -27.80737305 0.6614 9.91 0.6714542405797623 0.07678102301211372
22188.0 GOODS-S 53.02272034 -27.80761719 0.7331 9.64 2.4167876208480665 0.8591720699100742
22214.0 GOODS-S 53.11483002 -27.80705833 2.195 10.54 0.6469049749788673 1.519182736576593
22225.0 GOODS-S 53.08433151 -27.80509567 0.7455 10.83 0.5784445333370475 0.1516605487825904
22256.0 GOODS-S 53.23871994 -27.80666161 0.856 9.56 0.9498353405257144 0.37385395395487675
22270.0 GOODS-S 53.11650467 -27.80674362 2.2671 10.76 0.6343064638309452 0.6466827927132263
22284.0 GOODS-S 53.07128525 -27.80640984 2.0012 9.48 0.44180281678909644 0.31365715580970555
22344.0 GOODS-S 53.24014282 -27.80650139 0.8804 10.21 0.6453882492865917 0.12951896699902904
22378.0 GOODS-S 53.04726791 -27.80677032 0.6755 10.0 0.28129205026833287 0.01494691993172358
22388.0 GOODS-S 53.07945251 -27.80581856 2.5303 9.54 1.2785515095239728 1.083629069267764
22389.0 GOODS-S 53.06813431 -27.80667114 1.2359 9.96 1.2966189399951087 0.6350216320208225
22448.0 GOODS-S 53.0634613 -27.80595779 1.4716 9.61 0.390702780358941 0.10597965162981678
22461.0 GOODS-S 53.05328751 -27.80640221 1.3226 10.05 0.4589437989936166 0.6292565860680883
22477.0 GOODS-S 53.04472733 -27.80538177 1.6763 10.69 0.5451199971024886 -0.1388344418792999
22533.0 GOODS-S 53.08430099 -27.80572128 1.992 9.76 0.32867794054556443 0.595305650150071
22535.0 GOODS-S 53.23088074 -27.80580139 1.1522 10.44 1.1849019429655656 0.3742327692553802
22550.0 GOODS-S 53.04758835 -27.80474281 2.1492 9.9 1.214168089625907 1.090879069258902
22568.0 GOODS-S 53.13032532 -27.80561638 1.1916 9.85 0.3982735846302016 -1.6740301852948423
22569.0 GOODS-S 53.1721611 -27.80584335 1.2964 9.44 1.0307256628211183 0.22742572814461567
22577.0 GOODS-S 53.04389572 -27.80488586 1.503 9.47 0.8274830476035612 -0.054371527660699775
22584.0 GOODS-S 53.11180878 -27.80524254 1.0187 10.06 0.4457427433587262 0.19583407745584588
22614.0 GOODS-S 53.17169952 -27.80455971 2.0011 9.54 1.6421222717108632 1.8358665101923897
22634.0 GOODS-S 53.04270554 -27.80541039 0.6224 9.51 0.9676055933656822 0.6368078816242604
22664.0 GOODS-S 53.05103683 -27.80475807 1.9763 10.18 0.671358154819097 0.25066168373070374
22695.0 GOODS-S 53.0881958 -27.80483246 2.5604 9.43 0.44436400453520203 -0.32733306412001373
22723.0 GOODS-S 53.17075348 -27.8046875 1.7096 9.49 0.7440014325784639 -8.134313527213846
22780.0 GOODS-S 53.09983826 -27.80411339 2.5335 9.75 0.20197451838896552 0.8772491751408241
22793.0 GOODS-S 53.14161301 -27.80407715 1.3273 9.55 1.2481457801560016 0.25628129350754414
22811.0 GOODS-S 53.09333038 -27.80427742 2.3161 10.47 0.6242188464582655 0.42004953536170087
22825.0 GOODS-S 53.09402847 -27.80412292 2.4819 11.19 0.702368632073538 0.6208298242562461
22868.0 GOODS-S 53.15444946 -27.80402374 1.6051 9.94 0.6164329441027642 0.781599597691184
22928.0 GOODS-S 53.01994324 -27.80317116 2.58 9.99 0.7326400687513026 1.5774047335351782
22942.0 GOODS-S 53.14984131 -27.80329895 0.6168 10.13 1.3702242493272276 0.9606339295246318
22951.0 GOODS-S 53.03797531 -27.80314255 2.2283 9.9 0.3460075768179831 0.3470472716078749
23048.0 GOODS-S 53.19075012 -27.80357552 0.5361 10.15 0.6733312167944371 0.21774363649797054
23073.0 GOODS-S 53.1231041 -27.80338669 2.2973 10.97 0.5082567071575584 0.3914525212859899
23078.0 GOODS-S 53.07345581 -27.8032856 0.8534 10.06 0.6247097864851513 0.5481377634013384
23102.0 GOODS-S 53.14896393 -27.79967117 0.6615 10.99 0.4714505154464641 -1.1177385959365869
23162.0 GOODS-S 53.22727585 -27.80333138 0.6646 9.44 0.509639877456687 -1.147880938128058
23219.0 GOODS-S 53.09211731 -27.80185318 1.7431 9.55 0.3603309490853754 1.5050444051673408
23237.0 GOODS-S 53.16340637 -27.79954338 0.6613 10.95 0.12021976626687722 -5.3536062067417065
23255.0 GOODS-S 53.0419426 -27.80142784 2.1055 9.51 0.7648519450980495 0.7306417220016064
23267.0 GOODS-S 53.09883499 -27.80155182 2.1961 9.55 0.7590901359436457 0.5372673530160486
23282.0 GOODS-S 53.23045731 -27.80123138 1.5839 9.73 0.5195075190843624 -0.9388590316481424
23284.0 GOODS-S 53.03090286 -27.80166435 1.7274 9.46 0.9126039026978294 0.13351396224874496
23308.0 GOODS-S 53.09378052 -27.80130577 2.5591 10.98 0.9942947499201491 -0.2953197193947437
23342.0 GOODS-S 53.22506714 -27.80183983 1.1062 10.65 0.6906253324630683 1.0382761298933203
23349.0 GOODS-S 53.2118187 -27.80133247 2.1431 9.64 0.7816721203168628 0.6731326881728867
23365.0 GOODS-S 53.09389877 -27.80119514 1.8549 9.58 0.7293765856094951 0.936776909520171
23370.0 GOODS-S 53.14973068 -27.80117989 1.527 9.67 0.6549232032108174 0.45744102972463563
23389.0 GOODS-S 53.23069382 -27.8009491 1.8734 9.43 1.3224463656706018 1.239225185612344
23390.0 GOODS-S 53.072052 -27.80208397 0.7442 10.26 0.6409923074932788 -0.14360918596007066
23406.0 GOODS-S 53.07632446 -27.80138969 0.7713 9.55 0.4919527808638158 -2.482451188820218
23415.0 GOODS-S 53.04468155 -27.80197716 0.7809 10.08 0.6887441565584274 0.5110589274277237
23421.0 GOODS-S 53.13776016 -27.80208778 1.196 10.58 0.8182162985779144 1.0793281129352335
23445.0 GOODS-S 53.07266998 -27.80149651 0.7306 10.5 0.5824317892193192 0.9495662534043116
23452.0 GOODS-S 53.21018982 -27.80042076 1.4576 9.51 0.3736696807304865 0.4953159406859736
23487.0 GOODS-S 53.18162537 -27.80130577 0.7623 9.56 0.9356421881163444 0.6341514988449438
23508.0 GOODS-S 53.11893463 -27.80003548 2.5699 9.74 0.23510422685042498 -0.35577854017885224
23510.0 GOODS-S 53.03158188 -27.80081177 0.9209 9.51 0.7432160846577587 0.5110454452853255
23522.0 GOODS-S 53.02461624 -27.80060005 2.02 9.69 0.31745833199119977 0.11716144582956069
23569.0 GOODS-S 53.12252045 -27.80016327 2.2959 10.34 1.0541256588517511 0.7334330614263771
23603.0 GOODS-S 53.06212997 -27.80008698 0.8866 9.91 0.2825542988197109 0.35075106539857076
23615.0 GOODS-S 53.04226685 -27.79973984 2.177 10.41 0.7820729090617975 0.6427280688311734
23646.0 GOODS-S 53.23276138 -27.79969788 1.3603 9.7 0.4146073169816846 0.3787018788297297
23651.0 GOODS-S 53.1261673 -27.79954529 1.8085 9.93 0.6621851861129668 -0.22873388092342717
