id field z lmass density1r1 density1r2 density1r3 density1r4 density1r5 density1r6 density1r7 density1r8 density1r9 density1r10 density1r11 density1r12 density1r13 density2r1 density2r2 density2r3 density2r4 density2r5 density2r6 density2r7 density2r8 density2r9 density2r10 density2r11 density2r12 density2r13 density3r1 density3r2 density3r3 density3r4 density3r5 density3r6 density3r7 density3r8 density3r9 density3r10 density3r11 density3r12 density3r13 density4r1 density4r2 density4r3 density4r4 density4r5 density4r6 density4r7 density4r8 density4r9 density4r10 density4r11 density4r12 density4r13 rand1r1 rand1r2 rand1r3 rand1r4 rand1r5 rand1r6 rand1r7 rand1r8 rand1r9 rand1r10 rand1r11 rand1r12 rand1r13 rand2r1 rand2r2 rand2r3 rand2r4 rand2r5 rand2r6 rand2r7 rand2r8 rand2r9 rand2r10 rand2r11 rand2r12 rand2r13 rand3r1 rand3r2 rand3r3 rand3r4 rand3r5 rand3r6 rand3r7 rand3r8 rand3r9 rand3r10 rand3r11 rand3r12 rand3r13 rand4r1 rand4r2 rand4r3 rand4r4 rand4r5 rand4r6 rand4r7 rand4r8 rand4r9 rand4r10 rand4r11 rand4r12 rand4r13 
42607.0 GOODS-S 2.366 11.27 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 5.59690798884295e-06 5.729577951308232e-06 4.942136477765548e-06 3.48096148476975e-06 2.2895755497948144e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 5.59690798884295e-06 5.729577951308232e-06 3.548200548139368e-06 2.421538424187652e-06 1.7473076564223584e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 2.5464790894703256e-06 1.1404930333305112e-06 8.071794747292174e-07 7.029398617791097e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.54929658551372e-07 6.336072407391729e-07 3.5314102019403264e-07 2.2092395655914876e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 3.5146993088955413e-06 3.1982331364816857e-06 3.1035213902919594e-06 2.7878718592523605e-06 2.4467627827729403e-06 2.003378606070463e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 1.9988957103010537e-06 1.432394487827058e-06 1.330575205552263e-06 1.3873397221908424e-06 1.154829772922823e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 1.1993374261806322e-06 7.957747154594768e-07 7.920090509239661e-07 6.432211439248452e-07 6.376668746139067e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 2.38732414637843e-07 4.43525068517421e-07 2.7746794443816846e-07 2.0586095952102498e-07
42705.0 GOODS-S 1.9749 11.24 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 3.997791420602107e-06 4.45633840657307e-06 2.7878718592523605e-06 2.0179486868230437e-06 1.225123759100734e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 1.0137715851826765e-06 6.05384606046913e-07 7.631918499316049e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 9.54929658551372e-07 1.0137715851826765e-06 6.05384606046913e-07 5.221838973216243e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 9.54929658551372e-07 8.87050137034842e-07 6.558333232174892e-07 3.615119289149707e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 2.0083996050831666e-06 1.7990061392709482e-06 1.9894367886486917e-06 2.0592235324023118e-06 1.8539903560186713e-06 1.4058797235582195e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 1.0041998025415833e-06 3.997791420602107e-07 7.16197243913529e-07 1.1088126712935524e-06 1.198157032801182e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 6.366197723675814e-07 6.969679648130901e-07 7.945672954365734e-07 6.87876864740986e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 9.994478551505268e-07 8.753521870054244e-07 7.920090509239661e-07 5.549358888763369e-07 3.715539269403866e-07
42957.0 GOODS-S 1.8293 11.17 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.909859317102744e-06 2.027543170365353e-06 1.8161538181407392e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3986748523612645e-06 1.5915494309189535e-06 1.774100274069684e-06 1.1098717777526739e-06 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 2.228169203286535e-06 1.6473788259218495e-06 1.1098717777526739e-06 7.230238578299415e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 2.5344289629566913e-07 2.0179486868230435e-07 2.0083996050831705e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.8302818455567964e-06 2.027543170365353e-06 2.1314583004568398e-06 1.7975176465494377e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 3.783653787793206e-06 2.510499506353958e-06 2.5985644233913697e-06 2.228169203286535e-06 1.9008217222175186e-06 1.4882371565319946e-06 1.4109007225709273e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 2.198785281331159e-06 2.0690142601946393e-06 1.774100274069684e-06 1.2990544671423342e-06 1.154829772922823e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.978873577297384e-07 5.385661546282969e-07 4.792628131204729e-07 3.615119289149707e-07
43042.0 GOODS-S 1.4271 11.48 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 2.5464790894703256e-06 1.9008217222175186e-06 1.3621153636055544e-06 1.225123759100734e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.909859317102744e-06 1.3939359296261802e-06 1.3621153636055544e-06 1.0041998025415852e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 2.3986748523612645e-06 1.5915494309189535e-06 1.3939359296261802e-06 1.16032049492325e-06 7.431078538807732e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 9.54929658551372e-07 5.068857925913383e-07 3.026923030234565e-07 2.2092395655914876e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 3.5146993088955413e-06 2.9983435654515805e-06 2.3077466748324827e-06 2.5344289629566916e-06 2.3332531691391442e-06 1.7724126514858981e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.7990061392709482e-06 2.148591731740587e-06 1.774100274069684e-06 1.5891345908731468e-06 1.3205227403421846e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 1.9988957103010537e-06 1.3528170162811104e-06 1.1721733953674697e-06 1.084647419167386e-06 9.037798222874268e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.978873577297384e-07 3.4848398240654506e-07 3.9097755807196467e-07 3.012599407624756e-07
12778.0 UDS 1.8125 11.17 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 1.0041998025415833e-05 6.396466272963371e-06 5.092958178940651e-06 4.308529237026375e-06 3.7332050706226307e-06 3.5146993088955485e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 3.997791420602107e-06 2.864788975654116e-06 3.1680362036958644e-06 2.825128161552261e-06 2.249407557693151e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 9.54929658551372e-07 1.2672144814783458e-06 1.16032049492325e-06 1.0041998025415852e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 1.2732395447351628e-06 1.1404930333305112e-06 9.585256262409457e-07 8.234438380840999e-07 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 6.30608964632201e-06 5.020999012707916e-06 4.997239275752634e-06 4.3767609350271224e-06 4.466931047211169e-06 4.174631345865172e-06 3.369090337527019e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 2.522435858528804e-06 1.5062997038123749e-06 1.9988957103010537e-06 1.8302818455567964e-06 2.312666428697981e-06 2.4467627827729403e-06 2.1289035813881607e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 1.1993374261806322e-06 1.2732395447351628e-06 1.2672144814783458e-06 1.198157032801182e-06 1.029304797605125e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-07 8.753521870054244e-07 1.0771323092565938e-06 1.2233813913864702e-06 9.238638183382585e-07
13108.0 UDS 2.1073 11.27 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 4.797349704722529e-06 4.45633840657307e-06 4.055086340730706e-06 2.724230727211109e-06 1.968231612981507e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.774100274069684e-06 1.9170512524818915e-06 1.2452077551515658e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 1.2732395447351628e-06 1.6473788259218495e-06 1.3116666464349783e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-07 8.87050137034842e-07 6.05384606046913e-07 5.623518894232877e-07 0.0 0.0001261217929264405 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 4.518899111437125e-06 3.7979018495720017e-06 3.899296105751436e-06 3.548200548139368e-06 3.581858919110902e-06 2.314680544858354e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 3.1982331364816857e-06 2.864788975654116e-06 2.6928307731414846e-06 2.3710897070170763e-06 1.6067196840665364e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 2.198785281331159e-06 2.148591731740587e-06 1.9008217222175186e-06 1.6269711287510789e-06 1.084535786744912e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.5991165682408428e-06 1.1140846016432675e-06 1.1404930333305112e-06 9.963621641188778e-07 7.280448568426494e-07
13526.0 UDS 2.4909 11.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 1.5991165682408428e-06 1.2732395447351628e-06 1.9008217222175186e-06 1.9170512524818915e-06 1.566551691964873e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 1.909859317102744e-06 1.6473788259218495e-06 1.5134615151172828e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.366197723675814e-07 2.5344289629566913e-07 5.549358888763369e-07 5.623518894232877e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.366197723675814e-07 3.801643444435037e-07 2.5224358585288046e-07 2.0083996050831705e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 8.828525504850814e-06 7.0293986177910826e-06 5.59690798884295e-06 5.650000479762285e-06 4.371889961100293e-06 3.2287178989168696e-06 2.0736725922483736e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 2.198785281331159e-06 2.9443664472000638e-06 2.756191497215402e-06 2.1440704797494837e-06 1.430984718621759e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 3.5146993088955413e-06 2.798453994421475e-06 2.3873241463784303e-06 1.8374609981436013e-06 1.5260736944099266e-06 8.435278341349316e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 7.995582841204214e-07 7.957747154594768e-07 5.068857925913383e-07 5.044871717057609e-07 3.8159592496580244e-07
13952.0 UDS 2.1183 11.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.997791420602107e-06 3.819718634205488e-06 4.308529237026375e-06 3.380064050428598e-06 2.189155569540656e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 3.1982331364816857e-06 3.5014087480216976e-06 2.661150411104526e-06 2.169294838334772e-06 1.5263836998632098e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-06 1.9008217222175186e-06 1.3621153636055544e-06 8.83695826236595e-07 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.909859317102744e-06 1.3939359296261802e-06 1.059423060582098e-06 7.029398617791097e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 3.0125994076247497e-06 2.9983435654515805e-06 4.217605991935226e-06 3.833323806471996e-06 3.6070832776961903e-06 2.2996175478202305e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 3.0125994076247497e-06 2.3986748523612645e-06 3.2626763333838547e-06 2.661150411104526e-06 2.282804451968568e-06 1.566551691964873e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 4.016799210166333e-06 2.3986748523612645e-06 1.8302818455567964e-06 1.932502084254477e-06 1.5260736944099266e-06 1.1046197827957438e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.3528170162811104e-06 1.0137715851826765e-06 9.333012676556577e-07 6.728138677028622e-07
14152.0 UDS 1.4208 11.03 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 3.997791420602107e-06 3.183098861837907e-06 3.0413147555480297e-06 2.3710897070170763e-06 2.189155569540656e-06 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 6.396466272963371e-06 5.092958178940651e-06 3.294757651843699e-06 2.7746794443816848e-06 2.3498275379473096e-06 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 6.396466272963371e-06 2.864788975654116e-06 2.2809860666610223e-06 2.0179486868230437e-06 1.7272236603715267e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 1.2732395447351628e-06 7.603286888870074e-07 8.071794747292174e-07 6.025198815249512e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 3.0125994076247497e-06 4.997239275752634e-06 5.0133807073947035e-06 4.878775753691631e-06 3.985448656475511e-06 2.7615494569893595e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 5.044871717057608e-06 5.020999012707916e-06 4.597460133692423e-06 4.615493349664965e-06 4.055086340730706e-06 3.7458172499152746e-06 2.535604501417503e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 1.0041998025415833e-06 2.198785281331159e-06 2.466901617924378e-06 2.977954031474112e-06 2.6611698307478887e-06 1.847727636676517e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 1.1993374261806322e-06 1.1140846016432675e-06 1.2038537574044285e-06 1.0089743434115218e-06 6.426878736266146e-07
14409.0 UDS 2.1679 11.17 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 4.016799210166333e-06 3.1982331364816857e-06 3.5014087480216976e-06 3.801643444435037e-06 3.329615333258022e-06 1.9280636208798436e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 3.1982331364816857e-06 4.45633840657307e-06 3.4214790999915332e-06 2.5728845756993807e-06 1.5866356880157047e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0251988152494995e-06 2.3986748523612645e-06 2.228169203286535e-06 1.6473788259218495e-06 1.6143589494584348e-06 9.238638183382585e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 1.909859317102744e-06 1.5206573777740149e-06 1.3116666464349783e-06 7.431078538807732e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 3.0125994076247497e-06 2.5985644233913697e-06 3.5014087480216976e-06 3.453159462028492e-06 3.2539422575021577e-06 2.0887355892864973e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 5.044871717057608e-06 3.5146993088955413e-06 3.5980122785418965e-06 3.3422538049298023e-06 2.502748600919733e-06 2.4089262448950083e-06 1.6067196840665364e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 7.567307575586412e-06 4.518899111437125e-06 3.398122707511791e-06 2.3077466748324827e-06 1.8374609981436013e-06 1.677419845921655e-06 1.1096407818084518e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.3992269972107374e-06 1.6711269024649012e-06 1.1721733953674697e-06 9.963621641188778e-07 6.577508706647384e-07
14723.0 UDS 1.9221 11.5 0.0 0.0 0.0 0.0 0.0 2.534428962956691e-05 1.5134615151172825e-05 6.0251988152494995e-06 3.1982331364816857e-06 2.5464790894703256e-06 3.4214790999915332e-06 2.7746794443816848e-06 1.8878956287781804e-06 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 6.0251988152494995e-06 3.1982331364816857e-06 3.183098861837907e-06 2.1542646185131877e-06 1.5134615151172828e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 7.995582841204214e-07 6.366197723675814e-07 8.87050137034842e-07 1.16032049492325e-06 6.226038775757829e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 1.909859317102744e-06 1.2672144814783458e-06 8.071794747292174e-07 5.623518894232877e-07 0.0003168036203695867 0.0001261217929264405 5.020999012707926e-05 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 2.9983435654515805e-06 3.42183127647575e-06 3.6749219962872025e-06 3.5566345605256144e-06 2.776612454027483e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 1.7990061392709482e-06 1.9894367886486917e-06 1.9958628083283947e-06 2.0936217625789078e-06 1.7222026613588188e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.1140846016432675e-06 9.82091223145718e-07 9.333012676556577e-07 8.234438380840999e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 5.996687130903161e-07 4.77464829275686e-07 7.286483268500488e-07 9.459134469483016e-07 7.782548469697286e-07
14854.0 UDS 1.2076 11.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 2.864788975654116e-06 2.661150411104526e-06 2.2197435555053477e-06 1.4862157077615463e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 2.3986748523612645e-06 2.864788975654116e-06 2.407707514808857e-06 1.5639102322878587e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5991165682408428e-06 1.2732395447351628e-06 1.6473788259218495e-06 1.4630127979467067e-06 8.83695826236595e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.068857925913383e-07 6.558333232174892e-07 3.41427932864139e-07 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.510499506353958e-06 2.198785281331159e-06 2.7852115041081685e-06 2.8195522212893192e-06 2.6611698307478887e-06 1.8075596445748535e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 2.510499506353958e-06 3.1982331364816857e-06 3.3422538049298023e-06 2.6294700490675675e-06 2.282804451968568e-06 1.5263836998632098e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 1.0041998025415833e-06 7.995582841204214e-07 1.432394487827058e-06 1.8691413601805598e-06 1.790929459555451e-06 1.225123759100734e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 5.020999012707917e-07 7.995582841204214e-07 1.1140846016432675e-06 8.87050137034842e-07 5.927724267542691e-07 4.368269141055896e-07
14996.0 UDS 2.069 11.2 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 2.5464790894703256e-06 3.4214790999915332e-06 2.9260255958934133e-06 1.7272236603715267e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 7.995582841204214e-07 1.909859317102744e-06 2.027543170365353e-06 1.715256383799587e-06 9.640318104399218e-07 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 6.0251988152494995e-06 2.3986748523612645e-06 2.5464790894703256e-06 1.6473788259218495e-06 1.16032049492325e-06 7.230238578299415e-07 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 4.016799210166333e-06 1.5991165682408428e-06 1.909859317102744e-06 1.9008217222175186e-06 1.3621153636055544e-06 7.631918499316049e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 5.020999012707916e-06 3.997791420602107e-06 3.899296105751436e-06 3.5798809101763267e-06 2.875576878722837e-06 1.9632106139687994e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 2.198785281331159e-06 1.8302818455567964e-06 2.027543170365353e-06 1.702644204506943e-06 1.2803547482405212e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 1.261217929264402e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.5915494309189535e-06 1.6473788259218495e-06 1.2486057499717581e-06 8.18422839071392e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 7.995582841204214e-07 1.432394487827058e-06 1.6473788259218495e-06 1.2359935706791142e-06 7.58170850918897e-07
15270.0 UDS 1.8066 11.07 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 8.033598420332667e-06 6.396466272963371e-06 6.366197723675814e-06 6.209350959243894e-06 4.540384545351848e-06 2.952347419472261e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 4.797349704722529e-06 4.45633840657307e-06 4.181807788878541e-06 3.7332050706226307e-06 2.3699115339981413e-06 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 2.0083996050831666e-06 1.5991165682408428e-06 1.5915494309189535e-06 1.9008217222175186e-06 1.8666025353113153e-06 1.2050397630499023e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204214e-07 3.183098861837907e-07 6.336072407391729e-07 7.062820403880653e-07 6.426878736266146e-07 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 6.30608964632201e-06 5.523098913978708e-06 7.79569327017411e-06 5.650000479762285e-06 4.973816839802507e-06 3.985448656475511e-06 3.0527673997264195e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 6.336072407391728e-06 2.522435858528804e-06 2.510499506353958e-06 3.1982331364816857e-06 3.183098861837907e-06 3.3264380138806574e-06 2.6990063686258207e-06 2.199197567566072e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 2.0083996050831666e-06 2.3986748523612645e-06 1.8302818455567964e-06 1.8057806361066427e-06 1.2738301085570463e-06 1.0343257966178328e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.3992269972107374e-06 9.54929658551372e-07 8.236894129609248e-07 8.071794747292174e-07 7.631918499316049e-07
15598.0 UDS 2.4129 11.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 6.047887837492023e-06 5.82918661480039e-06 4.086346090816663e-06 2.751507458963944e-06 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 2.0083996050831666e-06 2.3986748523612645e-06 2.5464790894703256e-06 2.5344289629566916e-06 2.6737820100405325e-06 1.9280636208798436e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 3.1982331364816857e-06 4.45633840657307e-06 3.548200548139368e-06 1.8666025353113153e-06 1.084535786744912e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391729e-07 7.567307575586414e-07 5.221838973216243e-07 0.0 0.0 0.0 0.0 7.957747154594767e-06 9.504108611087591e-06 1.261217929264402e-05 8.535698321603458e-06 8.395361983264425e-06 7.002817496043395e-06 5.575743718504721e-06 4.3259774973769e-06 2.776612454027483e-06 0.0 0.0 0.0 1.9988957103010564e-05 1.5915494309189534e-05 6.336072407391728e-06 3.783653787793206e-06 3.0125994076247497e-06 3.997791420602107e-06 3.3422538049298023e-06 2.7878718592523605e-06 2.938637775186057e-06 1.837685638651101e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 2.0083996050831666e-06 2.3986748523612645e-06 2.864788975654116e-06 2.122584256476229e-06 1.8666025353113153e-06 1.0644517906940804e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 5.996687130903161e-07 5.570423008216338e-07 6.652876027761315e-07 7.693429368512854e-07 5.272048963343323e-07
